,0,1,2,3,4,5,Coach,URL,TM,Season
2441,52,us US,"May 5, 1969",Hitting,Apr 1,,John Mallee,/register/player.fcgi?id=mallee001joh,LAA,2021
2442,40,us US,"Jun 15, 1981",Hitting,Apr 1,,Jeremy Reed,/players/r/reedje03.shtml,LAA,2021
2443,55,us US,"Nov 17, 1965",Hitting,Apr 1,,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2021
2444,46,us US,"May 13, 1975",Pitching,Apr 1,,Mickey Callaway,/managers/callami01.shtml,LAA,2021
2445,45,us US,"Nov 18, 1975",Interim Pitching Coach,Apr 1,,Matt Wise,/players/w/wisema01.shtml,LAA,2021
2446,62,us US,"Dec 10, 1958",Interim Bullpen Coach,Apr 1,,Dom Chiti,/register/player.fcgi?id=chiti-002har,LAA,2021
2447,63,us US,"Nov 7, 1957",Outfield/First Base,Apr 1,,Bruce Hines,/register/player.fcgi?id=hines-001bru,LAA,2021
2448,64,us US,"Mar 9, 1957",Infield/Third Base,Apr 1,,Brian Butterfield,/register/player.fcgi?id=butter001bri,LAA,2021
2449,61,us US,"Nov 3, 1959",Batting Practice Pitcher,Apr 1,,Mike Ashman,/register/player.fcgi?id=ashman001mic,LAA,2021
2450,38,mx MX,"May 11, 1983",Bullpen Catcher,Apr 1,,Manny Del Campo,/register/player.fcgi?id=delcam001man,LAA,2021
2451,40,us US,"Jan 2, 1981",Bullpen Catcher,Apr 1,,Ryan Garko,/players/g/garkory01.shtml,LAA,2021
2452,46,pr PR,"Jun 3, 1975",Catching,Apr 1,,José Molina,/players/m/molinjo01.shtml,LAA,2021
2453,40,us US,"Jan 2, 1981",Coaching Assistant/Replay Coordinator,Apr 1,,Ryan Garko,/players/g/garkory01.shtml,LAA,2021
2454,,,Unknown,Quality Assurance,Apr 1,,Tim Buss,,LAA,2021
2455,41,us US,"Feb 8, 1980",Staff Assistant,Apr 1,,Ali Modami,/register/player.fcgi?id=modami001ali,LAA,2021
2456,66,us US,"Feb 8, 1954",Manager,Jul 24,Sep 27,Joe Maddon,/managers/maddojo99.shtml,LAA,2020
2457,59,us US,"Oct 31, 1960",Bench,Jul 24,,Mike Gallego,/players/g/gallemi01.shtml,LAA,2020
2458,45,us US,"May 19, 1975",Bench,Jul 24,,Josh Paul,/players/p/pauljo01.shtml,LAA,2020
2459,51,us US,"May 5, 1969",Hitting,Jul 24,,John Mallee,/register/player.fcgi?id=mallee001joh,LAA,2020
2460,39,us US,"Jun 15, 1981",Hitting,Jul 24,,Jeremy Reed,/players/r/reedje03.shtml,LAA,2020
2461,54,us US,"Nov 17, 1965",Hitting,Jul 24,,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2020
2462,45,us US,"May 13, 1975",Pitching,Jul 24,,Mickey Callaway,/managers/callami01.shtml,LAA,2020
2463,44,us US,"Nov 18, 1975",Bullpen,Jul 24,,Matt Wise,/players/w/wisema01.shtml,LAA,2020
2464,41,pr PR,"Jun 6, 1979",First Base,Jul 24,,Jésus Feliciano,/players/f/felicje01.shtml,LAA,2020
2465,63,us US,"Mar 9, 1957",Third Base,Jul 24,,Brian Butterfield,/register/player.fcgi?id=butter001bri,LAA,2020
2466,50,us US,"Apr 14, 1969",Manager,Mar 28,Sep 29,Brad Ausmus,/players/a/ausmubr01.shtml,LAA,2019
2467,44,us US,"May 19, 1975",Bench,Mar 28,,Josh Paul,/players/p/pauljo01.shtml,LAA,2019
2468,38,us US,"Jun 15, 1981",Hitting,Mar 28,,Jeremy Reed,/players/r/reedje03.shtml,LAA,2019
2469,46,us US,"Jul 24, 1972",Assistant Hitting,Mar 28,,Shawn Wooten,/players/w/wootesh01.shtml,LAA,2019
2470,53,us US,"Nov 17, 1965",Hitting Instructor,Mar 28,,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2019
2471,,,Unknown,Pitching,Mar 28,,Doug White,/register/player.fcgi?id=white-001dou,LAA,2019
2472,35,us US,"May 31, 1984",Bullpen,Mar 28,,Andrew Bailey,/players/b/bailean01.shtml,LAA,2019
2473,40,pr PR,"Jun 6, 1979",Outfield/First Base,Mar 28,,Jésus Feliciano,/players/f/felicje01.shtml,LAA,2019
2474,58,us US,"Oct 31, 1960",Infield/Third Base,Mar 28,,Mike Gallego,/players/g/gallemi01.shtml,LAA,2019
2475,44,pr PR,"Jun 3, 1975",Catching,Mar 28,,José Molina,/players/m/molinjo01.shtml,LAA,2019
2476,49,,"Jul 18, 1969",Coaching Assistant/Instant Replay Coordinator,Mar 28,,Matt Martin,/register/player.fcgi?id=martin001mat,LAA,2019
2477,59,us US,"Nov 27, 1958",Manager,Mar 29,Sep 30,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2018
2478,43,us US,"May 19, 1975",Bench,Mar 29,Sep 30,Josh Paul,/players/p/pauljo01.shtml,LAA,2018
2479,40,us US,"Aug 5, 1977",Hitting,Mar 29,Sep 30,Eric Hinske,/players/h/hinsker01.shtml,LAA,2018
2480,52,us US,"Nov 17, 1965",Hitting,Mar 29,Sep 30,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2018
2481,51,us US,"May 5, 1967",Pitching,Mar 29,Sep 30,Charles Nagy,/players/n/nagych01.shtml,LAA,2018
2482,50,us US,"Mar 3, 1968",Bullpen,Mar 29,Sep 30,Scott Radinsky,/players/r/radinsc01.shtml,LAA,2018
2483,60,do DO,"Oct 6, 1957",First base,Mar 29,Sep 30,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2018
2484,52,us US,"Mar 20, 1966",Third base,Mar 29,Sep 30,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2018
2485,58,us US,"Nov 27, 1958",Manager,Apr 3,Oct 1,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2017
2486,51,us US,"Mar 20, 1966",Bench,Apr 3,Oct 1,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2017
2487,48,us US,"Nov 24, 1968",Hitting,Apr 3,Oct 1,Dave Hansen,/players/h/hanseda01.shtml,LAA,2017
2488,51,us US,"Nov 17, 1965",Hitting,Apr 3,Oct 1,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2017
2489,50,us US,"May 5, 1967",Pitching,Apr 3,Oct 1,Charles Nagy,/players/n/nagych01.shtml,LAA,2017
2490,49,us US,"Mar 3, 1968",Bullpen,Apr 3,Oct 1,Scott Radinsky,/players/r/radinsc01.shtml,LAA,2017
2491,60,us US,"Aug 19, 1956",Third base,Apr 3,Oct 1,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2017
2492,57,us US,"Nov 27, 1958",Manager,Apr 4,Oct 2,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2016
2493,50,us US,"Mar 20, 1966",Bench,Apr 4,Oct 2,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2016
2494,47,us US,"Nov 24, 1968",Hitting,Apr 4,Oct 2,Dave Hansen,/players/h/hanseda01.shtml,LAA,2016
2495,50,us US,"Nov 17, 1965",Hitting,Apr 4,Oct 2,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2016
2496,48,us US,"Mar 3, 1968",Bullpen,Apr 4,Oct 2,Scott Radinsky,/players/r/radinsc01.shtml,LAA,2016
2497,48,us US,"Nov 19, 1967",First base,Apr 4,Oct 2,Gary Disarcina,/players/d/disarga01.shtml,LAA,2016
2498,56,us US,"Nov 27, 1958",Manager,Apr 6,Oct 4,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2015
2499,49,us US,"Mar 20, 1966",Bench,Apr 6,Oct 4,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2015
2500,66,us US,"Jun 28, 1949",Hitting,Apr 6,Oct 4,Don Baylor,/players/b/baylodo01.shtml,LAA,2015
2501,46,us US,"Nov 24, 1968",Hitting,Apr 6,Oct 4,Dave Hansen,/players/h/hanseda01.shtml,LAA,2015
2502,50,us US,"May 10, 1965",Pitching,Apr 6,Oct 4,Mike Butcher,/players/b/butchmi01.shtml,LAA,2015
2503,44,us US,"Jan 27, 1971",Bullpen,Apr 6,Oct 4,Steve Soliz,/register/player.fcgi?id=soliz-001ste,LAA,2015
2504,57,do DO,"Oct 6, 1957",First base,Apr 6,Oct 4,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2015
2505,47,us US,"Nov 19, 1967",Third base,Apr 6,Oct 4,Gary Disarcina,/players/d/disarga01.shtml,LAA,2015
2506,55,us US,"Nov 27, 1958",Manager,Mar 31,Sep 28,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2014
2507,48,us US,"Mar 20, 1966",Bench,Mar 31,Sep 28,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2014
2508,65,us US,"Jun 28, 1949",Hitting,Mar 31,Apr 1,Don Baylor,/players/b/baylodo01.shtml,LAA,2014
2509,45,us US,"Nov 24, 1968",Hitting,Mar 31,Sep 28,Dave Hansen,/players/h/hanseda01.shtml,LAA,2014
2510,48,us US,"Nov 17, 1965",Hitting,Apr 2,Jun 23,Paul Sorrento,/players/s/sorrepa01.shtml,LAA,2014
2511,65,us US,"Jun 28, 1949",Hitting,Jun 24,Sep 28,Don Baylor,/players/b/baylodo01.shtml,LAA,2014
2512,49,us US,"May 10, 1965",Pitching,Mar 31,Sep 28,Mike Butcher,/players/b/butchmi01.shtml,LAA,2014
2513,43,us US,"Jan 27, 1971",Bullpen,Mar 31,Sep 28,Steve Soliz,/register/player.fcgi?id=soliz-001ste,LAA,2014
2514,56,do DO,"Oct 6, 1957",First base,Mar 31,Sep 28,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2014
2515,46,us US,"Nov 19, 1967",Third base,Mar 31,Sep 28,Gary Disarcina,/players/d/disarga01.shtml,LAA,2014
2516,54,us US,"Nov 27, 1958",Manager,Apr 1,Sep 29,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2013
2517,60,us US,"Feb 4, 1953",Bench,Apr 1,Sep 29,Rob Picciolo,/players/p/picciro01.shtml,LAA,2013
2518,53,us US,"Apr 27, 1960",Hitting,Apr 1,Sep 29,Jim Eppard,/players/e/epparji01.shtml,LAA,2013
2519,48,us US,"May 10, 1965",Pitching,Apr 1,Sep 29,Mike Butcher,/players/b/butchmi01.shtml,LAA,2013
2520,42,us US,"Jan 27, 1971",Bullpen,Apr 1,Sep 29,Steve Soliz,/register/player.fcgi?id=soliz-001ste,LAA,2013
2521,55,do DO,"Oct 6, 1957",First base,Apr 1,Sep 29,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2013
2522,47,us US,"Mar 20, 1966",Third base,Apr 1,Sep 29,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2013
2523,53,us US,"Nov 27, 1958",Manager,Apr 6,Oct 3,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2012
2524,59,us US,"Feb 4, 1953",Bench,Apr 6,Oct 3,Rob Picciolo,/players/p/picciro01.shtml,LAA,2012
2525,57,us US,"Mar 15, 1955",Hitting,Apr 6,May 15,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2012
2526,52,us US,"Apr 27, 1960",Hitting,May 16,Oct 3,Jim Eppard,/players/e/epparji01.shtml,LAA,2012
2527,47,us US,"May 10, 1965",Pitching,Apr 6,Oct 3,Mike Butcher,/players/b/butchmi01.shtml,LAA,2012
2528,41,us US,"Jan 27, 1971",Bullpen,Apr 6,Oct 3,Steve Soliz,/register/player.fcgi?id=soliz-001ste,LAA,2012
2529,54,do DO,"Oct 6, 1957",First base,Apr 6,Oct 3,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2012
2530,46,us US,"Mar 20, 1966",Third base,Apr 6,Oct 3,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2012
2531,52,us US,"Nov 27, 1958",Manager,Mar 31,Sep 28,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2011
2532,58,us US,"Feb 4, 1953",Bench,Mar 31,Sep 28,Rob Picciolo,/players/p/picciro01.shtml,LAA,2011
2533,56,us US,"Mar 15, 1955",Hitting,Mar 31,Sep 28,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2011
2534,46,us US,"May 10, 1965",Pitching,Mar 31,Sep 28,Mike Butcher,/players/b/butchmi01.shtml,LAA,2011
2535,40,us US,"Jan 27, 1971",Bullpen,Mar 31,Sep 28,Steve Soliz,/register/player.fcgi?id=soliz-001ste,LAA,2011
2536,53,do DO,"Oct 6, 1957",First base,Mar 31,Sep 28,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2011
2537,45,us US,"Mar 20, 1966",Third base,Mar 31,Sep 28,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2011
2538,51,us US,"Nov 27, 1958",Manager,Apr 5,Oct 3,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2010
2539,53,us US,"Aug 19, 1956",Bench,Apr 5,Oct 3,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2010
2540,55,us US,"Mar 15, 1955",Hitting,Apr 5,Oct 3,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2010
2541,45,us US,"May 10, 1965",Pitching,Apr 5,Oct 3,Mike Butcher,/players/b/butchmi01.shtml,LAA,2010
2542,48,pr PR,"Nov 7, 1961",Bullpen,Apr 5,Oct 3,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2010
2543,52,do DO,"Oct 6, 1957",First base,Apr 5,Oct 3,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2010
2544,44,us US,"Mar 20, 1966",Third base,Apr 5,Oct 3,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2010
2545,50,us US,"Nov 27, 1958",Manager,Apr 6,Oct 4,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2009
2546,52,us US,"Aug 19, 1956",Bench,Apr 6,Oct 4,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2009
2547,54,us US,"Mar 15, 1955",Hitting,Apr 6,Oct 4,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2009
2548,44,us US,"May 10, 1965",Pitching,Apr 6,Oct 4,Mike Butcher,/players/b/butchmi01.shtml,LAA,2009
2549,47,pr PR,"Nov 7, 1961",Bullpen,Apr 6,Oct 4,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2009
2550,51,do DO,"Oct 6, 1957",First base,Apr 6,Oct 4,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2009
2551,43,us US,"Mar 20, 1966",Third base,Apr 6,Oct 4,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2009
2552,49,us US,"Nov 27, 1958",Manager,Mar 31,Sep 28,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2008
2553,51,us US,"Aug 19, 1956",Bench,Mar 31,Sep 28,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2008
2554,53,us US,"Mar 15, 1955",Hitting,Mar 31,Sep 28,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2008
2555,43,us US,"May 10, 1965",Pitching,Mar 31,Sep 28,Mike Butcher,/players/b/butchmi01.shtml,LAA,2008
2556,46,pr PR,"Nov 7, 1961",Bullpen,Mar 31,Sep 28,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2008
2557,50,do DO,"Oct 6, 1957",First base,Mar 31,Sep 28,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2008
2558,42,us US,"Mar 20, 1966",Third base,Mar 31,Sep 28,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2008
2559,48,us US,"Nov 27, 1958",Manager,Apr 2,Sep 30,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2007
2560,50,us US,"Aug 19, 1956",Bench,Apr 2,Sep 30,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2007
2561,52,us US,"Mar 15, 1955",Hitting,Apr 2,Sep 30,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2007
2562,42,us US,"May 10, 1965",Pitching,Apr 2,Sep 30,Mike Butcher,/players/b/butchmi01.shtml,LAA,2007
2563,45,pr PR,"Nov 7, 1961",Bullpen,Apr 2,Sep 30,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2007
2564,49,do DO,"Oct 6, 1957",First base,Apr 2,Sep 30,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2007
2565,41,us US,"Mar 20, 1966",Third base,Apr 2,Sep 30,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2007
2566,47,us US,"Nov 27, 1958",Manager,Apr 3,Oct 1,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2006
2567,49,us US,"Aug 19, 1956",Bench,Apr 3,Oct 1,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2006
2568,51,us US,"Mar 15, 1955",Hitting,Apr 3,Oct 1,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2006
2569,49,us US,"Jun 30, 1957",Pitching,Apr 3,Oct 1,Bud Black,/players/b/blackbu02.shtml,LAA,2006
2570,44,pr PR,"Nov 7, 1961",Bullpen,Apr 3,Oct 1,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2006
2571,48,do DO,"Oct 6, 1957",First base,Apr 3,Oct 1,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2006
2572,40,us US,"Mar 20, 1966",Third base,Apr 3,Oct 1,Dino Ebel,/register/player.fcgi?id=ebel--001din,LAA,2006
2573,46,us US,"Nov 27, 1958",Manager,Apr 5,Oct 2,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2005
2574,51,us US,"Feb 8, 1954",Bench,Apr 5,Oct 2,Joe Maddon,/managers/maddojo99.shtml,LAA,2005
2575,50,us US,"Mar 15, 1955",Hitting,Apr 5,Oct 2,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2005
2576,48,us US,"Jun 30, 1957",Pitching,Apr 5,Oct 2,Bud Black,/players/b/blackbu02.shtml,LAA,2005
2577,43,pr PR,"Nov 7, 1961",Bullpen,Apr 5,Oct 2,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2005
2578,47,do DO,"Oct 6, 1957",First base,Apr 5,Oct 2,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2005
2579,48,us US,"Aug 19, 1956",Third base,Apr 5,Oct 2,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2005
2580,45,us US,"Nov 27, 1958",Manager,Apr 6,Oct 3,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2004
2581,50,us US,"Feb 8, 1954",Bench,Apr 6,Oct 3,Joe Maddon,/managers/maddojo99.shtml,LAA,2004
2582,49,us US,"Mar 15, 1955",Hitting,Apr 6,Oct 3,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2004
2583,47,us US,"Jun 30, 1957",Pitching,Apr 6,Oct 3,Bud Black,/players/b/blackbu02.shtml,LAA,2004
2584,42,pr PR,"Nov 7, 1961",Bullpen,Apr 6,Oct 3,Orlando Mercado,/players/m/mercaor01.shtml,LAA,2004
2585,46,do DO,"Oct 6, 1957",First base,Apr 6,Oct 3,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2004
2586,47,us US,"Aug 19, 1956",Third base,Apr 6,Oct 3,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2004
2587,44,us US,"Nov 27, 1958",Manager,Mar 30,Sep 28,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2003
2588,49,us US,"Feb 8, 1954",Bench,Mar 30,Sep 28,Joe Maddon,/managers/maddojo99.shtml,LAA,2003
2589,48,us US,"Mar 15, 1955",Hitting,Mar 30,Sep 28,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2003
2590,46,us US,"Jun 30, 1957",Pitching,Mar 30,Sep 28,Bud Black,/players/b/blackbu02.shtml,LAA,2003
2591,45,do DO,"Oct 6, 1957",First base,Mar 30,Sep 28,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2003
2592,46,us US,"Aug 19, 1956",Third base,Mar 30,Sep 28,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2003
2593,43,us US,"Nov 27, 1958",Manager,Mar 31,Sep 29,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2002
2594,48,us US,"Feb 8, 1954",Bench,Mar 31,Sep 29,Joe Maddon,/managers/maddojo99.shtml,LAA,2002
2595,47,us US,"Mar 15, 1955",Hitting,Mar 31,Sep 29,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2002
2596,45,us US,"Jun 30, 1957",Pitching,Mar 31,Sep 29,Bud Black,/players/b/blackbu02.shtml,LAA,2002
2597,46,cu CU,"Nov 5, 1955",Bullpen,Mar 31,Sep 29,Bobby Ramos,/players/r/ramosbo01.shtml,LAA,2002
2598,44,do DO,"Oct 6, 1957",First base,Mar 31,Sep 29,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2002
2599,45,us US,"Aug 19, 1956",Third base,Mar 31,Sep 29,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2002
2600,42,us US,"Nov 27, 1958",Manager,Apr 3,Oct 7,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2001
2601,47,us US,"Feb 8, 1954",Bench,Apr 3,Oct 7,Joe Maddon,/managers/maddojo99.shtml,LAA,2001
2602,46,us US,"Mar 15, 1955",Hitting,Apr 3,Oct 7,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2001
2603,44,us US,"Jun 30, 1957",Pitching,Apr 3,Oct 7,Bud Black,/players/b/blackbu02.shtml,LAA,2001
2604,45,cu CU,"Nov 5, 1955",Bullpen,Apr 3,Oct 7,Bobby Ramos,/players/r/ramosbo01.shtml,LAA,2001
2605,43,do DO,"Oct 6, 1957",First base,Apr 3,Oct 7,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2001
2606,44,us US,"Aug 19, 1956",Third base,Apr 3,Oct 7,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2001
2607,41,us US,"Nov 27, 1958",Manager,Apr 3,Oct 1,Mike Scioscia,/managers/sciosmi01.shtml,LAA,2000
2608,46,us US,"Feb 8, 1954",Bench,Apr 3,Oct 1,Joe Maddon,/managers/maddojo99.shtml,LAA,2000
2609,54,pa PA,"Oct 1, 1945",Hitting,Apr 3,Oct 1,Rod Carew,/players/c/carewro01.shtml,LAA,2000
2610,45,us US,"Mar 15, 1955",Hitting,Apr 3,Oct 1,Mickey Hatcher,/players/h/hatchmi01.shtml,LAA,2000
2611,43,us US,"Jun 30, 1957",Pitching,Apr 3,Oct 1,Bud Black,/players/b/blackbu02.shtml,LAA,2000
2612,44,cu CU,"Nov 5, 1955",Bullpen,Apr 3,Oct 1,Bobby Ramos,/players/r/ramosbo01.shtml,LAA,2000
2613,42,do DO,"Oct 6, 1957",First base,Apr 3,Oct 1,Alfredo Griffin,/players/g/griffal01.shtml,LAA,2000
2614,43,us US,"Aug 19, 1956",Third base,Apr 3,Oct 1,Ron Roenicke,/players/r/roeniro01.shtml,LAA,2000
2615,50,us US,"May 27, 1949",Manager,Apr 6,Sep 2,Terry Collins,/managers/collite99.shtml,LAA,1999
2616,45,us US,"Feb 8, 1954",Manager,Sep 3,Oct 3,Joe Maddon,/managers/maddojo99.shtml,LAA,1999
2617,45,us US,"Feb 8, 1954",Bench,Apr 6,Sep 2,Joe Maddon,/managers/maddojo99.shtml,LAA,1999
2618,53,pa PA,"Oct 1, 1945",Hitting,Apr 6,Oct 3,Rod Carew,/players/c/carewro01.shtml,LAA,1999
2619,35,us US,"Apr 24, 1964",Bullpen,Apr 6,Oct 3,Mick Billmeyer,/register/player.fcgi?id=billme001mic,LAA,1999
2620,49,us US,"Oct 18, 1949",First base,Apr 6,Oct 3,George Hendrick,/players/h/hendrge01.shtml,LAA,1999
2621,53,us US,"Dec 6, 1945",Coach,Apr 6,Oct 3,Larry Bowa,/players/b/bowala01.shtml,LAA,1999
2622,52,us US,"Feb 3, 1947",Coach,Apr 6,Oct 3,Joe Coleman,/players/c/colemjo05.shtml,LAA,1999
2623,48,us US,"Oct 13, 1950",Coach,Apr 6,Oct 3,Dick Pole,/players/p/poledi01.shtml,LAA,1999
2624,45,us US,"Jun 27, 1976",Manager,Apr 1,Oct 3,Chris Woodward,/players/w/woodwch01.shtml,TEX,2021
2625,58,us US,"Feb 22, 1963",Bench,Apr 1,,Don Wakamatsu,/managers/wakamdo01.shtml,TEX,2021
2626,,,Unknown,Hitting,Apr 1,,Cody Atkinson,,TEX,2021
2627,38,vi VI,"Feb 14, 1983",Hitting,Apr 1,,Callix Crabbe,/players/c/crabbca01.shtml,TEX,2021
2628,51,do DO,"May 25, 1970",Hitting,Apr 1,,Luis Ortiz,/players/o/ortizlu01.shtml,TEX,2021
2629,38,us US,"Jun 7, 1983",Pitching,Apr 1,,Doug Mathis,/players/m/mathido01.shtml,TEX,2021
2630,46,us US,"Jan 25, 1975",Pitching,Apr 1,,Brendan Sagara,/register/player.fcgi?id=sagara001bre,TEX,2021
2631,38,us US,"Nov 10, 1982",First Base,Apr 1,,Corey Ragsdale,/register/player.fcgi?id=ragsda001wil,TEX,2021
2632,54,us US,"Dec 5, 1966",Third Base,Apr 1,,Tony Beasley,/managers/beaslto99.shtml,TEX,2021
2633,,,Unknown,Bullpen Catcher,Apr 1,,Josh Frasier,,TEX,2021
2634,38,us US,"Apr 8, 1983",Catching,Apr 1,,Bobby Wilson,/players/w/wilsobo02.shtml,TEX,2021
2635,,,Unknown,Roving Instructor,Apr 1,,Turtle Thomas,,TEX,2021
2636,61,us US,"Sep 25, 1959",Roving Instructor,Apr 1,,Geno Petralli,/players/p/petrage01.shtml,TEX,2021
2637,33,us US,"Aug 9, 1987",Run Prevention,Apr 1,,Alex Burg,/register/player.fcgi?id=burg--001ale,TEX,2021
2638,37,us US,"Feb 13, 1984",Run Prevention,Apr 1,,Brett Hayes,/players/h/hayesbr01.shtml,TEX,2021
2639,44,us US,"Jun 27, 1976",Manager,Jul 24,Sep 27,Chris Woodward,/players/w/woodwch01.shtml,TEX,2020
2640,57,us US,"Feb 22, 1963",Bench,Jul 24,,Don Wakamatsu,/managers/wakamdo01.shtml,TEX,2020
2641,37,vi VI,"Feb 14, 1983",Hitting,Jul 24,,Callix Crabbe,/players/c/crabbca01.shtml,TEX,2020
2642,50,do DO,"May 25, 1970",Hitting,Jul 24,,Luis Ortiz,/players/o/ortizlu01.shtml,TEX,2020
2643,37,us US,"Jun 7, 1983",Pitching,Jul 24,,Doug Mathis,/players/m/mathido01.shtml,TEX,2020
2644,,,Unknown,Bullpen,Jul 24,,Josh Frasier,,TEX,2020
2645,37,us US,"Nov 10, 1982",First Base,Jul 24,,Corey Ragsdale,/register/player.fcgi?id=ragsda001wil,TEX,2020
2646,53,us US,"Dec 5, 1966",Third Base,Jul 24,,Tony Beasley,/managers/beaslto99.shtml,TEX,2020
2647,43,us US,"Jun 27, 1976",Manager,Mar 28,Sep 29,Chris Woodward,/players/w/woodwch01.shtml,TEX,2019
2648,56,us US,"Feb 22, 1963",Bench,Mar 28,,Don Wakamatsu,/managers/wakamdo01.shtml,TEX,2019
2649,49,do DO,"May 25, 1970",Hitting,Mar 28,,Luis Ortiz,/players/o/ortizlu01.shtml,TEX,2019
2650,36,vi VI,"Feb 14, 1983",Assistant Hitting,Mar 28,,Callix Crabbe,/players/c/crabbca01.shtml,TEX,2019
2651,43,pa PA,"Sep 28, 1975",Pitching,Mar 28,,Julio Rangel,/register/player.fcgi?id=rangel001jul,TEX,2019
2652,36,,"Dec 5, 1982",Bullpen,Mar 28,,Oscar Marin,/register/player.fcgi?id=marin-001osc,TEX,2019
2653,49,pr PR,"Oct 14, 1969",First Base,Mar 28,,Héctor Ortiz,/players/o/ortizhe01.shtml,TEX,2019
2654,52,us US,"Dec 5, 1966",Third Base,Mar 28,,Tony Beasley,/managers/beaslto99.shtml,TEX,2019
